ProductId,BestSummary,avg_score
B001E5E0KG,Nice flavor & a great price,4.882352941176471
B001E5E0LA,easy flavorful cooking!,4.523809523809524
B001E5E0NI,Delicious coffee,4.0625
B001E5E0SI,"The best disposable, single-use coffee filter",4.0625
B001E5E0T2,The ONLY way to make coffee,4.588235294117647
B001E5E0TW,Excellent coffee,4.264705882352941
B001E5E0V0,Nice upscale blend!,3.8333333333333335
B001E5E0Y2,The Truth About Vitamin C In Raw Cacao,4.578512396694215
B001E5E0YW,"Isn't it ""real""?",4.833333333333333
B001E5E0Z6,Treat yourself and your family to the good stuff!,4.296296296296297
B001E5E10A,SPORTea Iced Tea Bags,4.953488372093023
B001E5E10K,Most affordable monofloral raw honey I've found anywhere; has health benefits,4.553571428571429
B001E5E1C8,The price is right,4.6
B001E5E1CI,Awesome!,4.666666666666667
B001E5E1KA,Great Taste,3.4838709677419355
B001E5E1L4,HEMP!!!!!!!!!,4.739130434782608
B001E5E1LE,"great for the colon, not so great for your taste buds...",3.915492957746479
B001E5E1LO,Nutive Hemp oil - LOVE this stuff!,4.636363636363637
B001E5E1MI,"Fresh, flavorful, and hexane-free",4.690721649484536
B001E5E1N2,"Great taste, not so great solubility",4.363636363636363
B001E5E1NM,Unbelievably good ketchup!,4.722222222222222
B001E5E1NW,Organic Nectars Raw Cacao Nibs,4.3
B001E5E1PA,"Tasty, but be aware of nutrient content",4.386666666666667
B001E5E1W8,Medium- to low-quality white tea,4.466666666666667
B001E5E1WS,Delectable Organic Jasmine White Tea,4.6
B001E5E1XC,Delicious,4.125
B001E5E1XW,The BEST Chai,4.0606060606060606
B001E5E1Z0,The Horror...,4.153846153846154
B001E5E20E,IGNORE AMAZON'S DIRECTIONS!,4.736263736263736
B001E5E20O,Not my favorite but pretty good,4.595744680851064
B001E5E21S,Full flavored and zesty-really good tea,4.294117647058823
B001E5E22C,Rishi Organic Golden Yunnan Loose Tea,3.6666666666666665
B001E5E24A,I LOVE IT,4.673469387755102
B001E5E25Y,"Good, but not great",4.029126213592233
B001E5E268,"Good, but not great",4.029126213592233
B001E5E272,Just some info to help...,3.9444444444444446
B001E5E27W,THIS POPOVER MIX IS DELICIOUS...YUMMY!,4.545454545454546
B001E5E29A,This is great stuff,4.318181818181818
B001E5E2AE,The saltiest sock I've ever made soup from,4.428571428571429
B001E5E2AO,Very salty and a little strange,4.842105263157895
B001E5E2B8,Hidden Gem,4.769230769230769
B001E5E2BS,Works really fine for baking,4.230769230769231
B001E5E2CC,Enjoy some Turkish Delight,3.6
B001E5E2CW,Very Nice Tahini,4.5
B001E5E2DG,Basis for a satisfying lunch or appetizers,4.333333333333333
B001E5E2EK,SCAM,3.0434782608695654
B001E5E2F4,The Very Best GF Crackers!!!,4.416666666666667
B001E5E2FE,Absolutely the best tasting GF pasta around!,5.0
B001E5E2FY,Great flavor--now I can include pasta in my eating plan again.,4.666666666666667
B001E5E2GS,schar products are really good overall,4.142857142857143
B001E5E2IG,Disappointed,4.033333333333333
B001E5E2L8,Overpriced?,4.571428571428571
B001E5E2M2,Simply the best.,4.5
B001E5E2MW,Love this tea!!!!,3.933333333333333
B001E5E2PO,"Adds Depth, Flair, and Dimension to Your Coffee!",4.142857142857143
B001E5E2PY,Nasty aftertaste!,3.3461538461538463
B001E5E2Q8,Torani Syrup,4.944444444444445
B001E5E2QI,Great for more than coffee,4.7
B001E5E2QS,"Sweetens well, but if you're used to and like the Starbucks Vanilla Sugar Free syrup...not comparable",4.340909090909091
B001E5E2R2,Great Rasbberry Syrup,4.655172413793103
B001E5E2RC,"Excellent flavor, made in the USA!",4.5423728813559325
B001E5E2RM,Torani changed their original Hazelnut flavor!,3.6491228070175437
B001E5E2RW,IMPORTANT: Please Read!,4.180327868852459
B001E5E2TK,Best vanilla flavor,4.6923076923076925
B001E5E2ZE,For almond maniacs (or mai tais) only,4.545454545454546
B001E5E2ZO,Low Carb Assist,4.098039215686274
B001E5E312,'bout the only gum I chew,3.9285714285714284
B001E5E330,USE THE CUPS MORE THAN ONCE!!! EXTRA VALUE!,4.151515151515151
B001E5E33A,Excellent,4.133333333333334
B001E5E33U,Great Tasting Tea,4.1976744186046515
B001E5E34E,Perfect Cup of Tea,4.245283018867925
B001E5E38A,good tea!,4.45
B001E5E3AI,Not Gluten Free.,4.373134328358209
B001E5E3B2,Love it or Hate it?,4.666666666666667
B001E5E3C6,Wonderful cereal,4.647058823529412
B001E5E3D0,Contains gluten.  AVOID if you are a celiac,4.0
B001E5E3EE,No other raisin bran,4.15625
B001E5E3EO,Crunchy Corn Flakes,4.137931034482759
B001E5E3FS,This cereal is healthy and good!,4.638888888888889
B001E5E3IA,Depends what you use it for,3.9130434782608696
B001E5E3JY,Simply the Best Stevia Product!!!,4.174242424242424
B001E5E3LW,Good product but hardens over time,3.8846153846153846
B001E5E3MQ,Stevia is Great!,3.962962962962963
B001E5E3NK,great brand of stevia in convenient tablets,4.352941176470588
B001E5E3S0,The best quick oatmeal available in the U.S.A.,4.56140350877193
B001E5E3UI,McCann's is the real McCoy!,4.719298245614035
B001E5E3X0,Bavarian Potato Dumpling Mix,4.928571428571429
B001E5E3XU,Some Like it Hot,4.638297872340425
B001E5E3YO,Peanut butter,4.5
B001E5E4C0,"Great on chicken or seafood any meat. Contains fresh rosemary, sage, thyme, basil, bay, marjoram.",4.9
B001E6EE4C,"Too much sugar, not enough fiber",4.090909090909091
B001E6EE88,Contains GMOs! We say NO!,4.333333333333333
B001E6EE92,OATMEAL CRISP HARD TO FIND BUT AMAZON.COM HAS IT ! ! !,5.0
B001E6EJQU,Liked the previous version better,3.7
B001E6EJSS,Best Cereal You Didn't Know Existed!,4.928571428571429
B001E6EJX8,So close to perfect...,4.466666666666667
B001E6EK3W,Great tasting cereal,3.727272727272727
B001E6GFKI,Crunchy and ~delicious~!,4.8875
B001E6GFR6,My version of crack,4.3125
B001E6GFTY,Darned good for a packaged cookie,3.789473684210526
B001E6GFZI,"Easy, pleasant, high fiber intake; easier, more pleasant, higher gram count than Metamucil.  Rich, crunchie bran flavor!",4.080645161290323
B001E6GLPW,good but not quite the best,3.6666666666666665
B001E6IUG0,A Whole Box of Cinnamon,4.833333333333333
B001E6IUJM,Not So Smart,3.823529411764706
B001E6IULK,Not as heathful of a snack as you might think,4.357142857142857
B001E6IUMY,Not Healthy - Don't Be Fooled!,4.0
B001E6IZU6,Favorite Healthy Cererals,4.894736842105263
B001E6IZVU,Not so good for you ???,4.212121212121212
B001E6K63A,Rice Krispies Treats Cereal. Best Thing. EVER,4.640350877192983
B001E6K6B2,"Not as healthy as plain raisin bran, but sure tastes good!",4.1558441558441555
B001E6K6DA,The best cereal EVER.  Hands down.,4.75
B001E6K6F8,"My kids love it ... and, surprisingly, I love it!",3.5833333333333335
B001E6K6G2,Didn't taste as good as it used to be,4.461538461538462
B001E6K6GW,"Lower sugar than most, packed with great flavor!",4.192982456140351
B001E6KBJ4,Healthy and great tasting!,3.6621621621621623
B001E6KBSK,Nothing like actual Muesli,4.535714285714286
B001E6KBSU,get some today and ignore the diet debacle for a while (three and one-half stars),4.8
B001E6KBYE,Everyone else is crazy! :D,3.413793103448276
B001E6KP4K,Great for sensitive systems,4.3125
B001E6TWIU,Excellent Product - been using this for years!,3.6153846153846154
B001E7650W,Darned good for a packaged cookie,3.789473684210526
B001E7653Y,Darned good for a packaged cookie,3.789473684210526
B001E7654S,Trash,3.903225806451613
B001E76570,Delicious!,4.1
B001E77LT6,Nutri-NOT Bars,3.533333333333333
B001E77LUK,"How do I love thee, Smorz?  Let me count the ways...",3.5
B001E8DHPW,Delicious,4.802056555269923
B001E95KLK,Cafe Bustelo is excellent using a K-Cup insert,4.27906976744186
B001E95KNS,A delightful Earl Grey,4.266666666666667
B001E95KO2,Served in Fine Establishments and My Home,4.678571428571429
B001E95KOC,"Good tea but pricey pouches, with enough for a cup, not pot!",4.733333333333333
B001E95KOW,Variety pack provides a nice assortment to choose from.,4.526315789473684
B001E95KQA,"Some of the best tea I've ever had...wait, maybe it is the best",4.428571428571429
B001E95KRE,PET FOOD RECALL WORRIES?  NO PROBLEM WITH NEWMAN'S!,4.418918918918919
B001E95KUQ,"Best instant coffee I have tasted, including the Starbucks VIA",4.076923076923077
B001E96JY2,Good choice for quick lunch at work,1.65
B001E96JYC,"Good, Healthy, Easy",3.6470588235294117
B001E96JZ6,"Microwave Pasta is okay, but do not try to reuse/refill!",4.3
B001E96JZG,Probably destined for Big Lots (all the details here),4.127659574468085
B001E96NVG,Delicious and Fulfilling Snack,4.4
B001EBJSKC,Believable Bonsai by Hirt's!,3.8823529411764706
B001ECOZWC,whiskey truffles,4.7
B001ECQ4HQ,A Soap Lover's Favorite,4.352941176470588
B001ECQ4M6,ABSOLUTELY HORRIBLE! STAY FAR AWAY,4.24
B001ECQ4O4,"Horrible Protection, Horrible Smell",3.923076923076923
B001ECQ5FC,Smell of the Year!,4.2105263157894735
B001ECQBVA,The gift that got noticed,4.068965517241379
B001EGVRVU,Really Great Product,4.611111111111111
B001EHDMY4,"Not Too Light, Not Too Sweet, But Oh What A Wonderful Flavor",3.9
B001EHEEG4,Ingredient list would have been nice.  I can't eat this.,3.5238095238095237
B001EJN8IC,Great taste..but not less filling.,4.466666666666667
B001EJNF3U,Great Choice for Oolong Tea,4.809523809523809
B001ELJK3M,Vino Italiano Riesling,4.333333333333333
B001ELJK4G,Not bad for the money!!,3.823529411764706
B001ELJK4Q,Decent wine,4.1
B001ELJK5U,"So far, decent table wine for the price",4.0
B001ELJK64,"Awesome, for what it is...",4.166666666666667
B001ELJK6E,awesome,4.277777777777778
B001ELJK6O,Vino Italiano Wine Kit - Valpolicella,4.7272727272727275
B001ELJK78,Vino Italiano kits,4.25
B001ELJK7I,Excellent Dark Red Wine,4.066666666666666
B001ELJK82,Vino Italiano - A Quality Economy Wine Kit,4.222222222222222
B001ELJK8C,Great value for the money!,4.454545454545454
B001ELL288,cherries are not organic,4.066666666666666
B001ELL2AQ,The end to Hemoroids..,4.4
B001ELL2HO,One of the best you can get,4.619047619047619
B001ELL332,Pretty good-- not vinegary,4.066666666666666
B001ELL350,good basic,4.083333333333333
B001ELL364,Rancid--beware,3.5555555555555554
B001ELL3DM,Tons of fiber AND excellent taste!,4.688888888888889
B001ELL3FA,The very best seasoning - incredibly flavorful!,4.166666666666667
B001ELL3LE,False Advertising - FROM CONCENTRATE,3.3666666666666667
B001ELL3LY,Needs more specific information in the description,4.234375
B001ELL3M8,Strangely addictive,2.8333333333333335
B001ELL3MI,Jello that's good for you,4.421052631578948
B001ELL3U0,SWEET!,4.238095238095238
B001ELL404,1 tin- Makes 16 Great Chocolate Martini's & amazing fondue,4.68
B001ELL44A,alternative to wheat,4.565217391304348
B001ELL4E0,I Love Steel Cut Oats,4.45
B001ELL4F4,Possibly my Favorite K-Cup,4.420289855072464
B001ELL4FY,"Was a Little Worried, but it's Great!",4.125
B001ELL4HM,Pineapple Gummi Bears,4.066666666666666
B001ELL4PY,yummy gummy fish!!!!,3.2
B001ELL4X6,Excellent (usually)!,4.018867924528302
B001ELL4ZY,Tully's Decaf ROCKS!,4.409836065573771
B001ELL512,"This is ""the one""",4.3931623931623935
B001ELL5IK,Best ever Pancake (& Waffle) mix,4.521739130434782
B001ELL60W,The best tasting waffle mix that you can buy.,4.693140794223827
B001ELL67A,"Excellent coffee, price is too high",4.203389830508475
B001ELL68Y,Where's the Kona?,4.2388059701492535
B001ELL6KM,Perfect Yellow Grits,4.055555555555555
B001ELL6PC,The best rice cereal - ever.,4.105263157894737
B001ELL6RU,Require some extra effort...,3.2142857142857144
B001ELL6VG,The Ne Plus Ultra of Brownies!,4.75
B001ELL6X4,So easy and delicious.,4.555555555555555
B001ELL71K,add pumpkin?,4.363636363636363
B001ELL76U,Yummy and Healthy,4.5
B001ELL7T2,Too thick but otherwise great,3.75
B001ELL86Y,One of the top two brands of Decaf K-Cups,3.727272727272727
B001ELL8E6,Much better than the Qualita d'oro,4.470588235294118
B001ELL8NC,"Not as good as others, to my taste",4.6923076923076925
B001ELL98Q,Green Tea in general,3.5454545454545454
B001ELL9GI,Awesome quality cacao nibs - powerful and satisfying.,4.205128205128205
B001ELLAEY,Just some info to help...,3.9444444444444446
B001ELLAH6,Whoa,4.0
B001ELLAHG,Just some info to help...,3.9444444444444446
B001ELLASU,Canned Lobster,2.090909090909091
B001ELLAZI,Nuts,4.631578947368421
B001ELLB16,GOOD SERVICEABLE OIL AT AN ATTRACTIVE PRICE.  I LIKE THIS STUFF.,4.205882352941177
B001ELLB2U,Truly Cures or Helps Most Stomach Problems,4.0
B001ELLB4S,heavenly stuff,3.5609756097560976
B001ELLB7U,"MORE DELICATE THAN ""GOOD FRIENDS""",4.6923076923076925
B001ELLBJS,Great Taste,4.303030303030303
B001ELLC9C,Very good almond paste,5.0
B001ELLCT2,My boyfriend the Tea lover digs this bunches.,4.7
B001EO5JUC,This is NOT the same as the UK version of Alpen.,4.633333333333334
B001EO5KRE,Adds a sweetener,3.8
B001EO5KSS,Yum!,4.588235294117647
B001EO5LU0,SO GOOD!  Helped a lot with morning sickness :D,4.5
B001EO5M2M,"Until one-calorie ice cream comes along, there's this",4.6
B001EO5M3G,I luvvvvv Baja Bob!,4.3076923076923075
B001EO5M8G,Wonderful little bite of delight,3.75
B001EO5NAS,What a difference oil makes!,4.538461538461538
B001EO5NIA,great coffee,4.3
B001EO5NJO,Great Hazelnut Coffee,4.473684210526316
B001EO5NV2,Should only be used with a coffee press,3.033333333333333
B001EO5OKC,"A healthy, somewhat expensive food.",3.5357142857142856
B001EO5Q1E,Makes delicious pastries and cakes!,4.526315789473684
B001EO5Q64,Best Tasting Coconut Oil I've Tried:  Quality is A+,4.746031746031746
B001EO5QAA,Directions are WRONG for the glaze,3.6363636363636362
B001EO5QBY,Not so good as the 5 star original,3.5161290322580645
B001EO5QDW,Good stuff Maynard.,4.230769230769231
B001EO5QLE,It's okay but too sweet and a little gelatinous,3.6
B001EO5QP0,Excellent,5.0
B001EO5QPA,"Good, but not great",4.029126213592233
B001EO5QV4,The raisins are too hard to eat!,3.782608695652174
B001EO5QW8,Best of the Instant Oatmeals,4.2105263157894735
B001EO5QZK,"Good, but not great",4.029126213592233
B001EO5R04,"Good, but not great",4.029126213592233
B001EO5R0Y,"Good, but not great",4.029126213592233
B001EO5R2W,Great taste unlike any other cereal!,4.3
B001EO5R40,NOT natural - ingredient list NOT accurate,2.7083333333333335
B001EO5R7W,Best Earl Grey I know,3.9
B001EO5RCM,Price Hike -Yikes  Inflation of 23.5% in 3 months !!!!,4.305555555555555
B001EO5RF4,woah baby,4.350877192982456
B001EO5RFE,yummy!,4.4393939393939394
B001EO5RFY,"Cereal is Tasty, But....",3.8
B001EO5RG8,This is really meant for topical use more than a sweetener.,4.2727272727272725
B001EO5RGS,"Amazing, naturally sweet, calorie free APRICOT flavor!!!",4.181818181818182
B001EO5RLI,Amazon Shipping STALE product,4.716666666666667
B001EO5ROA,Sweet but not very orangy,4.045454545454546
B001EO5RRM,Smarter than your average Bear...,4.055555555555555
B001EO5RSQ,My Favorite Cereal!,3.64
B001EO5RVI,Support Nature's Path Organic for their Yes On 37 position..,4.478260869565218
B001EO5RYK,This is not gluten-free and should not be in the gluten-free list of cereals!,4.521739130434782
B001EO5RZE,Body basics,3.5833333333333335
B001EO5RZY,Delicious & Nutritious!,4.714285714285714
B001EO5S0I,"Whole grain, wholesome taste",4.416666666666667
B001EO5S1C,Crispy Rice Love,4.647058823529412
B001EO5S2Q,Better Than The Nutrition Label Indicates,4.714285714285714
B001EO5S58,Gluten-Free Cereal Bars,3.3333333333333335
B001EO5S6M,Lucky to have this option!,2.8035714285714284
B001EO5SB2,Yes gluten free and tastes GOOD!,4.631578947368421
B001EO5SBW,Raisin Bran Omegasm,3.92
B001EO5SC6,NOT All Natural,3.0408163265306123
B001EO5SCQ,WR - Leaves this Jerky Lover with a Bad Taste,2.891304347826087
B001EO5SW6,great basic oat flakes!,3.7142857142857144
B001EO5T52,Poor customer service,4.235294117647059
B001EO5TGQ,"Good, but not great",4.029126213592233
B001EO5TIE,"Good, but not great",4.029126213592233
B001EO5TJ8,"Good, but not great",4.029126213592233
B001EO5TNY,Absolutely Fantastic!,3.9047619047619047
B001EO5TRK,Best Oatmeal I've Tasted,4.589285714285714
B001EO5TWA,Not the best quinoa option,4.115384615384615
B001EO5TWU,"Better Than Milk Vegan Beverage Mix, Rice, Original",3.6363636363636362
B001EO5U2O,Panni Bavarian Potato Pancake Mix,4.0
B001EO5U3I,I cannot say enough good things about this stuff,4.682584269662922
B001EO5U42,delicious,4.217391304347826
B001EO5U60,Great in baked beans!,4.526315789473684
B001EO5U6U,Not Sesame Seed Oil.,3.4
B001EO5U88,Alternative breakfast cereal,4.666666666666667
B001EO5U8I,"Good, but not great",4.029126213592233
B001EO5UB0,Delicious - Best instant oatmeal!,4.9
B001EO5UJW,"Very smooth, but does not taste like Ethiopian :(",4.153846153846154
B001EO5UTM,Use Zoe for baking,4.261904761904762
B001EO5UVK,Real licorice,4.5394736842105265
B001EO5VMS,A Super Cuppa Joe,4.741935483870968
B001EO5W2M,Goes great with cold milk,3.7777777777777777
B001EO5WVS,"Excellent, smoothe, fresh coffee",3.5
B001EO5WZ4,"the most ""straightforward"" of the Earl Grey K-Cup varieties",4.238095238095238
B001EO5X5S,No additives goodness!,4.076923076923077
B001EO5X6M,Great product,4.916666666666667
B001EO5XD0,Sangria Wine Freeze...LOVE LOVE LOVE IT!,4.4375
B001EO5XHG,great bargain,4.083333333333333
B001EO5XPS,Tasty but thin,4.529411764705882
B001EO5XSA,Liquid Aminos,5.0
B001EO5XSU,Top Cereal,4.531914893617022
B001EO5XVM,Tastes like Homemade,4.4
B001EO5XW6,"OK, but there is better",3.2666666666666666
B001EO5XYY,Makes the best ever pumpkin pie crust,4.125
B001EO5Y52,Excellent Coffee,4.456521739130435
B001EO5Y5M,Ferrero's missed opportunity,4.1395348837209305
B001EO5Y6Q,"Great cranberries, poor description",4.0
B001EO5Y7K,TURKISH DELIGHT DELIGHTS,4.545454545454546
B001EO5Y8E,great memories in a can,4.04
B001EO5Y8Y,"""Tres intense"" K-cup blend stronger than the usual fare",4.4907063197026025
B001EO5YAC,"expertly roasted, not incinerated",4.0
B001EO5YDO,"tasty, but has high fructose corn syrup",4.375
B001EO5YDY,No flavor here!,3.45
B001EO5YFM,I liked it BUT  !!!!!!,4.133333333333334
B001EO5YHK,"If you're into spicy, this is the best.",4.416666666666667
B001EO5YMU,Soup alone or add anything to pep it up!  Fabulous!!!,4.857142857142857
B001EO5YN4,AMAZING LOLLIPOPS!!!!!!!!!!!!,4.666666666666667
B001EO5YQG,ZERO Trans Fat!!!,4.75
B001EO5YR0,The best marinade ever.,4.75
B001EO5YTS,This snack is the bomb.,4.2
B001EO5YU2,A Whole different type of licorice,4.214285714285714
B001EO5YXO,Unbelievable Product!,4.9
B001EO5Z4W,only the best shortbread this side of scotland,4.636363636363637
B001EO5Z56,Best chili paste ever!,4.076923076923077
B001EO5Z74,"good overall ingredients, very poor proportions",4.6
